slug,name,postcode,medianRentHouse,medianRentUnit,rentalUpdatedAt,statsSource
dalkey-sa-5461,"Dalkey",5461,227,240,2026-07-01T02:02:17.568Z,rental-sa
danggali-sa-5417,"Danggali",5417,183,156,2026-07-01T02:02:17.568Z,rental-sa
darke-peak-sa-5642,"Darke Peak",5642,100,96,2026-07-01T02:02:17.568Z,rental-sa
davenport-sa-5700,"Davenport",5700,200,115,2026-07-01T02:02:17.568Z,rental-sa
daveyston-sa-5355,"Daveyston",5355,295,265,2026-07-01T02:02:17.568Z,rental-sa
davoren-park-north-sa-5113,"Davoren Park North",5113,250,213,2026-07-01T02:02:17.568Z,rental-sa
davoren-park-south-sa-5113,"Davoren Park South",5113,250,213,2026-07-01T02:02:17.568Z,rental-sa
dawson-sa-5422,"Dawson",5422,155,132,2026-07-01T02:02:17.568Z,rental-sa
deep-creek-sa-5204,"Deep Creek",5204,278,175,2026-07-01T02:02:17.568Z,rental-sa
deepwater-sa-5266,"Deepwater",5266,150,128,2026-07-01T02:02:17.568Z,rental-sa
delamere-sa-5204,"Delamere",5204,278,333,2026-07-01T02:02:17.568Z,rental-sa
de-mole-river-sa-5223,"De Mole River",5223,211,179,2026-07-01T02:02:17.568Z,rental-sa
denial-bay-sa-5690,"Denial Bay",5690,160,265,2026-07-01T02:02:17.568Z,rental-sa
d-estrees-bay-sa-5223,"D'Estrees Bay",5223,211,220,2026-07-01T02:02:17.568Z,rental-sa
devlins-pound-sa-5330,"Devlins Pound",5330,200,240,2026-07-01T02:02:17.568Z,rental-sa
devonborough-downs-sa-5440,"Devonborough Downs",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
dingabledinga-sa-5172,"Dingabledinga",5172,320,225,2026-07-01T02:02:17.568Z,rental-sa
dismal-swamp-sa-5291,"Dismal Swamp",5291,220,150,2026-07-01T02:02:17.568Z,rental-sa
dorset-vale-sa-5157,"Dorset Vale",5157,285,224,2026-07-01T02:02:17.568Z,rental-sa
dowling-sa-5555,"Dowling",5555,190,162,2026-07-01T02:02:17.568Z,rental-sa
dowlingville-sa-5555,"Dowlingville",5555,190,231,2026-07-01T02:02:17.568Z,rental-sa
dowlingville-sa-5571,"Dowlingville",5571,230,231,2026-07-01T02:02:17.568Z,rental-sa
duck-ponds-sa-5607,"Duck Ponds",5607,250,200,2026-07-01T02:02:17.568Z,rental-sa
dudley-east-sa-5222,"Dudley East",5222,220,150,2026-07-01T02:02:17.568Z,rental-sa
dudley-west-sa-5222,"Dudley West",5222,220,100,2026-07-01T02:02:17.568Z,rental-sa
dulkaninna-sa-5733,"Dulkaninna",5733,80,68,2026-07-01T02:02:17.568Z,rental-sa
duncan-sa-5223,"Duncan",5223,211,158,2026-07-01T02:02:17.568Z,rental-sa
durham-downs-sa-5731,"Durham Downs",5731,84,71,2026-07-01T02:02:17.568Z,rental-sa
dutton-east-sa-5356,"Dutton East",5356,252,175,2026-07-01T02:02:17.568Z,rental-sa
dutton-sa-5356,"Dutton",5356,252,258,2026-07-01T02:02:17.568Z,rental-sa
eagle-on-the-hill-sa-5150,"Eagle On The Hill",5150,260,221,2026-07-01T02:02:17.568Z,rental-sa
east-moonta-sa-5558,"East Moonta",5558,250,250,2026-07-01T02:02:17.568Z,rental-sa
east-wellington-sa-5259,"East Wellington",5259,150,128,2026-07-01T02:02:17.568Z,rental-sa
eba-anchorage-sa-5680,"Eba Anchorage",5680,240,200,2026-07-01T02:02:17.568Z,rental-sa
eba-sa-5320,"Eba",5320,180,153,2026-07-01T02:02:17.568Z,rental-sa
ebenezer-sa-5355,"Ebenezer",5355,295,244,2026-07-01T02:02:17.568Z,rental-sa
ediacara-sa-5730,"Ediacara",5730,98,83,2026-07-01T02:02:17.568Z,rental-sa
edilillie-sa-5630,"Edilillie",5630,150,128,2026-07-01T02:02:17.568Z,rental-sa
edillilie-sa-5630,"Edillilie",5630,150,150,2026-07-01T02:02:17.568Z,rental-sa
edinburgh-north-sa-5113,"Edinburgh North",5113,250,213,2026-07-01T02:02:17.568Z,rental-sa
edinburgh-raaf-sa-5111,"Edinburgh Raaf",5111,104,88,2026-07-01T02:02:17.568Z,rental-sa
edinburgh-sa-5111,"Edinburgh",5111,104,104,2026-07-01T02:02:17.568Z,rental-sa
elizabeth-west-dc-sa-5113,"Elizabeth West Dc",5113,250,213,2026-07-01T02:02:17.568Z,rental-sa
elizabeth-west-sa-5113,"Elizabeth West",5113,250,213,2026-07-01T02:02:17.568Z,rental-sa
elwomple-sa-5260,"Elwomple",5260,225,275,2026-07-01T02:02:17.568Z,rental-sa
emeroo-sa-5713,"Emeroo",5713,12,10,2026-07-01T02:02:17.568Z,rental-sa
emu-bay-sa-5223,"Emu Bay",5223,211,220,2026-07-01T02:02:17.568Z,rental-sa
emu-downs-sa-5381,"Emu Downs",5381,200,170,2026-07-01T02:02:17.568Z,rental-sa
enfield-plaza-sa-5085,"Enfield Plaza",5085,350,298,2026-07-01T02:02:17.568Z,rental-sa
eringa-sa-5734,"Eringa",5734,75,64,2026-07-01T02:02:17.568Z,rental-sa
erith-sa-5461,"Erith",5461,227,100,2026-07-01T02:02:17.568Z,rental-sa
erskine-sa-5422,"Erskine",5422,155,132,2026-07-01T02:02:17.568Z,rental-sa
erudina-sa-5440,"Erudina",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
etadunna-sa-5733,"Etadunna",5733,80,68,2026-07-01T02:02:17.568Z,rental-sa
ettrick-sa-5253,"Ettrick",5253,240,150,2026-07-01T02:02:17.568Z,rental-sa
eurelia-sa-5431,"Eurelia",5431,150,111,2026-07-01T02:02:17.568Z,rental-sa
euromina-sa-5454,"Euromina",5454,150,180,2026-07-01T02:02:17.568Z,rental-sa
evelyn-downs-sa-5723,"Evelyn Downs",5723,160,136,2026-07-01T02:02:17.568Z,rental-sa
everard-central-sa-5461,"Everard Central",5461,227,100,2026-07-01T02:02:17.568Z,rental-sa
faddon-sa-2904,"Faddon",2904,462,393,2026-07-01T02:02:17.568Z,rental-sa
faraway-hill-sa-5417,"Faraway Hill",5417,183,156,2026-07-01T02:02:17.568Z,rental-sa
farina-sa-5731,"Farina",5731,84,71,2026-07-01T02:02:17.568Z,rental-sa
farina-sa-5733,"Farina",5733,80,68,2026-07-01T02:02:17.568Z,rental-sa
farina-station-sa-5731,"Farina Station",5731,84,71,2026-07-01T02:02:17.568Z,rental-sa
farm-beach-sa-5607,"Farm Beach",5607,250,213,2026-07-01T02:02:17.568Z,rental-sa
felixtow-sa-5070,"Felixtow",5070,320,272,2026-07-01T02:02:17.568Z,rental-sa
field-sa-5265,"Field",5265,150,250,2026-07-01T02:02:17.568Z,rental-sa
fischer-sa-5502,"Fischer",5502,295,400,2026-07-01T02:02:17.568Z,rental-sa
fisher-sa-5354,"Fisher",5354,200,100,2026-07-01T02:02:17.568Z,rental-sa
five-miles-sa-5238,"Five Miles",5238,215,183,2026-07-01T02:02:17.568Z,rental-sa
flaxley-sa-5153,"Flaxley",5153,340,350,2026-07-01T02:02:17.568Z,rental-sa
flaxman-valley-sa-5235,"Flaxman Valley",5235,250,250,2026-07-01T02:02:17.568Z,rental-sa
flinders-chase-sa-5223,"Flinders Chase",5223,211,179,2026-07-01T02:02:17.568Z,rental-sa
flinders-ranges-sa-5434,"Flinders Ranges",5434,135,115,2026-07-01T02:02:17.568Z,rental-sa
flinders-university-sa-5042,"Flinders University",5042,315,268,2026-07-01T02:02:17.568Z,rental-sa
florina-station-sa-5440,"Florina Station",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
fords-sa-5373,"Fords",5373,245,248,2026-07-01T02:02:17.568Z,rental-sa
forest-range-sa-5139,"Forest Range",5139,330,330,2026-07-01T02:02:17.568Z,rental-sa
forster-sa-5238,"Forster",5238,215,115,2026-07-01T02:02:17.568Z,rental-sa
foul-bay-sa-5577,"Foul Bay",5577,160,79,2026-07-01T02:02:17.568Z,rental-sa
fountain-sa-5607,"Fountain",5607,250,140,2026-07-01T02:02:17.568Z,rental-sa
fowlers-bay-sa-5690,"Fowlers Bay",5690,160,136,2026-07-01T02:02:17.568Z,rental-sa
fox-sa-5272,"Fox",5272,150,100,2026-07-01T02:02:17.568Z,rental-sa
frahns-sa-5238,"Frahns",5238,215,183,2026-07-01T02:02:17.568Z,rental-sa
franklyn-sa-5421,"Franklyn",5421,135,115,2026-07-01T02:02:17.568Z,rental-sa
frankton-sa-5374,"Frankton",5374,200,240,2026-07-01T02:02:17.568Z,rental-sa
frayville-sa-5238,"Frayville",5238,215,183,2026-07-01T02:02:17.568Z,rental-sa
fregon-sa-5724,"Fregon",5724,113,96,2026-07-01T02:02:17.568Z,rental-sa
frome-downs-sa-5440,"Frome Downs",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
furner-sa-5280,"Furner",5280,175,160,2026-07-01T02:02:17.568Z,rental-sa
galga-sa-5308,"Galga",5308,123,105,2026-07-01T02:02:17.568Z,rental-sa
gammon-ranges-sa-5732,"Gammon Ranges",5732,90,77,2026-07-01T02:02:17.568Z,rental-sa
garden-island-sa-5015,"Garden Island",5015,315,268,2026-07-01T02:02:17.568Z,rental-sa
gawler-ranges-sa-5655,"Gawler Ranges",5655,55,47,2026-07-01T02:02:17.568Z,rental-sa
gemmells-sa-5255,"Gemmells",5255,300,638,2026-07-01T02:02:17.568Z,rental-sa
georgetown-sa-5472,"Georgetown",5472,83,83,2026-07-01T02:02:17.568Z,rental-sa
george-town-sa-7253,"George Town",7253,220,187,2026-07-01T02:02:17.568Z,rental-sa
geranium-plains-sa-5381,"Geranium Plains",5381,200,170,2026-07-01T02:02:17.568Z,rental-sa
geranium-sa-5301,"Geranium",5301,100,120,2026-07-01T02:02:17.568Z,rental-sa
gerard-sa-5343,"Gerard",5343,210,90,2026-07-01T02:02:17.568Z,rental-sa
german-creek-sa-5280,"German Creek",5280,175,220,2026-07-01T02:02:17.568Z,rental-sa
german-creek-sa-5291,"German Creek",5291,220,220,2026-07-01T02:02:17.568Z,rental-sa
german-flat-sa-5280,"German Flat",5280,175,40,2026-07-01T02:02:17.568Z,rental-sa
germein-bay-sa-5495,"Germein Bay",5495,189,161,2026-07-01T02:02:17.568Z,rental-sa
gidgealpa-sa-5731,"Gidgealpa",5731,84,100,2026-07-01T02:02:17.568Z,rental-sa
gifford-hill-sa-5253,"Gifford Hill",5253,240,320,2026-07-01T02:02:17.568Z,rental-sa
giles-corner-sa-5411,"Giles Corner",5411,245,200,2026-07-01T02:02:17.568Z,rental-sa
gillen-sa-0870,"Gillen",0870,390,332,2026-07-01T02:02:17.568Z,rental-sa
gillentown-sa-5453,"Gillentown",5453,250,201,2026-07-01T02:02:17.568Z,rental-sa
gilles-downs-sa-5611,"Gilles Downs",5611,130,111,2026-07-01T02:02:17.568Z,rental-sa
gleeson-hill-sa-5520,"Gleeson Hill",5520,150,128,2026-07-01T02:02:17.568Z,rental-sa
glencoe-west-sa-5291,"Glencoe West",5291,220,187,2026-07-01T02:02:17.568Z,rental-sa
glendambo-sa-5710,"Glendambo",5710,250,213,2026-07-01T02:02:17.568Z,rental-sa
glendambo-sa-5719,"Glendambo",5719,330,281,2026-07-01T02:02:17.568Z,rental-sa
glenelg-jetty-road-sa-5045,"Glenelg Jetty Road",5045,330,281,2026-07-01T02:02:17.568Z,rental-sa
gluepot-sa-5417,"Gluepot",5417,183,156,2026-07-01T02:02:17.568Z,rental-sa
glynde-dc-sa-5070,"Glynde Dc",5070,320,272,2026-07-01T02:02:17.568Z,rental-sa
glynde-plaza-sa-5070,"Glynde Plaza",5070,320,272,2026-07-01T02:02:17.568Z,rental-sa
golden-grove-village-sa-5125,"Golden Grove Village",5125,320,272,2026-07-01T02:02:17.568Z,rental-sa
golden-heights-sa-5322,"Golden Heights",5322,180,175,2026-07-01T02:02:17.568Z,rental-sa
gomersal-sa-5352,"Gomersal",5352,300,330,2026-07-01T02:02:17.568Z,rental-sa
good-hope-landing-sa-5330,"Good Hope Landing",5330,200,133,2026-07-01T02:02:17.568Z,rental-sa
gosse-sa-5223,"Gosse",5223,211,125,2026-07-01T02:02:17.568Z,rental-sa
gould-creek-sa-5114,"Gould Creek",5114,300,550,2026-07-01T02:02:17.568Z,rental-sa
goyder-sa-5461,"Goyder",5461,227,193,2026-07-01T02:02:17.568Z,rental-sa
grace-plains-sa-5502,"Grace Plains",5502,295,251,2026-07-01T02:02:17.568Z,rental-sa
grampus-sa-5440,"Grampus",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
greenbanks-sa-5253,"Greenbanks",5253,240,204,2026-07-01T02:02:17.568Z,rental-sa
greenhill-sa-5140,"Greenhill",5140,500,500,2026-07-01T02:02:17.568Z,sales-sa
green-hills-range-sa-5153,"Green Hills Range",5153,340,250,2026-07-01T02:02:17.568Z,rental-sa
green-patch-sa-5607,"Green Patch",5607,250,150,2026-07-01T02:02:17.568Z,rental-sa
greenways-sa-5272,"Greenways",5272,150,155,2026-07-01T02:02:17.568Z,rental-sa
gum-creek-sa-5417,"Gum Creek",5417,183,300,2026-07-01T02:02:17.568Z,rental-sa
gum-creek-station-sa-5730,"Gum Creek Station",5730,98,83,2026-07-01T02:02:17.568Z,rental-sa
gurra-gurra-sa-5343,"Gurra Gurra",5343,210,120,2026-07-01T02:02:17.568Z,rental-sa
hacklins-corner-sa-5454,"Hacklins Corner",5454,150,100,2026-07-01T02:02:17.568Z,rental-sa
haines-sa-5223,"Haines",5223,211,192,2026-07-01T02:02:17.568Z,rental-sa
halidon-sa-5309,"Halidon",5309,135,115,2026-07-01T02:02:17.568Z,rental-sa
halifax-street-sa-5000,"Halifax Street",5000,400,340,2026-07-01T02:02:17.568Z,rental-sa
hallelujah-hills-sa-5381,"Hallelujah Hills",5381,200,170,2026-07-01T02:02:17.568Z,rental-sa
halleluja-hills-sa-5381,"Halleluja Hills",5381,200,170,2026-07-01T02:02:17.568Z,rental-sa
hallett-sa-5419,"Hallett",5419,130,140,2026-07-01T02:02:17.568Z,rental-sa
hambidge-sa-5642,"Hambidge",5642,100,85,2026-07-01T02:02:17.568Z,rental-sa
hamilton-sa-5373,"Hamilton",5373,245,100,2026-07-01T02:02:17.568Z,rental-sa
hamley-sa-5558,"Hamley",5558,250,213,2026-07-01T02:02:17.568Z,rental-sa
hammond-sa-5431,"Hammond",5431,150,128,2026-07-01T02:02:17.568Z,rental-sa
hampden-sa-5374,"Hampden",5374,200,200,2026-07-01T02:02:17.568Z,rental-sa
hansborough-sa-5374,"Hansborough",5374,200,170,2026-07-01T02:02:17.568Z,rental-sa
hanson-sa-5417,"Hanson",5417,183,208,2026-07-01T02:02:17.568Z,rental-sa
hardy-sa-5422,"Hardy",5422,155,132,2026-07-01T02:02:17.568Z,rental-sa
harriet-river-sa-5223,"Harriet River",5223,211,179,2026-07-01T02:02:17.568Z,rental-sa
harrogate-sa-5244,"Harrogate",5244,320,303,2026-07-01T02:02:17.568Z,rental-sa
hartley-sa-5255,"Hartley",5255,300,150,2026-07-01T02:02:17.568Z,rental-sa
hart-sa-5464,"Hart",5464,183,260,2026-07-01T02:02:17.568Z,rental-sa
haslam-sa-5680,"Haslam",5680,240,400,2026-07-01T02:02:17.568Z,rental-sa
hawks-nest-station-sa-5330,"Hawks Nest Station",5330,200,170,2026-07-01T02:02:17.568Z,rental-sa
hawson-sa-5607,"Hawson",5607,250,238,2026-07-01T02:02:17.568Z,rental-sa
highland-valley-sa-5255,"Highland Valley",5255,300,250,2026-07-01T02:02:17.568Z,rental-sa
hill-river-sa-5453,"Hill River",5453,250,220,2026-07-01T02:02:17.568Z,rental-sa
hiltaba-sa-5717,"Hiltaba",5717,75,64,2026-07-01T02:02:17.568Z,rental-sa
hilton-plaza-sa-5033,"Hilton Plaza",5033,300,255,2026-07-01T02:02:17.568Z,rental-sa
hincks-sa-5603,"Hincks",5603,178,151,2026-07-01T02:02:17.568Z,rental-sa
hindmarsh-tiers-sa-5202,"Hindmarsh Tiers",5202,300,250,2026-07-01T02:02:17.568Z,rental-sa
holder-sa-5330,"Holder",5330,200,220,2026-07-01T02:02:17.568Z,rental-sa
holder-siding-sa-5330,"Holder Siding",5330,200,80,2026-07-01T02:02:17.568Z,rental-sa
holowiliena-sa-5432,"Holowiliena",5432,120,102,2026-07-01T02:02:17.568Z,rental-sa
holowiliena-south-sa-5432,"Holowiliena South",5432,120,102,2026-07-01T02:02:17.568Z,rental-sa
honiton-sa-5576,"Honiton",5576,200,200,2026-07-01T02:02:17.568Z,rental-sa
hope-forest-sa-5172,"Hope Forest",5172,320,250,2026-07-01T02:02:17.568Z,rental-sa
hope-gap-sa-5555,"Hope Gap",5555,190,162,2026-07-01T02:02:17.568Z,rental-sa
hornsdale-sa-5491,"Hornsdale",5491,210,179,2026-07-01T02:02:17.568Z,rental-sa
horse-peninsula-sa-5607,"Horse Peninsula",5607,250,213,2026-07-01T02:02:17.568Z,rental-sa
horsnell-gully-sa-5141,"Horsnell Gully",5141,365,290,2026-07-01T02:02:17.568Z,rental-sa
hoskin-corner-sa-5461,"Hoskin Corner",5461,227,193,2026-07-01T02:02:17.568Z,rental-sa
houghton-sa-5131,"Houghton",5131,395,373,2026-07-01T02:02:17.568Z,rental-sa
hoyleton-sa-5453,"Hoyleton",5453,250,250,2026-07-01T02:02:17.568Z,rental-sa
huddleston-sa-5523,"Huddleston",5523,189,50,2026-07-01T02:02:17.568Z,rental-sa
humbug-scrub-sa-5114,"Humbug Scrub",5114,300,235,2026-07-01T02:02:17.568Z,rental-sa
hungerford-sa-5222,"Hungerford",5222,220,187,2026-07-01T02:02:17.568Z,rental-sa
hutt-street-sa-5000,"Hutt Street",5000,400,340,2026-07-01T02:02:17.568Z,rental-sa
hynam-sa-5262,"Hynam",5262,200,200,2026-07-01T02:02:17.568Z,rental-sa
indulkana-iwantja-sa-0872,"Indulkana (iwantja)",0872,75,64,2026-07-01T02:02:17.568Z,rental-sa
indulkana-sa-0872,"Indulkana",0872,75,64,2026-07-01T02:02:17.568Z,rental-sa
inglewood-sa-5133,"Inglewood",5133,300,300,2026-07-01T02:02:17.568Z,rental-sa
ingomar-sa-5723,"Ingomar",5723,160,136,2026-07-01T02:02:17.568Z,rental-sa
inkerman-sa-5550,"Inkerman",5550,223,50,2026-07-01T02:02:17.568Z,rental-sa
inkster-sa-5680,"Inkster",5680,240,204,2026-07-01T02:02:17.568Z,rental-sa
innamincka-sa-5731,"Innamincka",5731,84,49,2026-07-01T02:02:17.568Z,rental-sa
inneston-sa-5577,"Inneston",5577,160,120,2026-07-01T02:02:17.568Z,rental-sa
inverbrackie-sa-5244,"Inverbrackie",5244,320,272,2026-07-01T02:02:17.568Z,rental-sa
ironbank-sa-5153,"Ironbank",5153,340,430,2026-07-01T02:02:17.568Z,sales-sa
iron-baron-sa-5600,"Iron Baron",5600,200,170,2026-07-01T02:02:17.568Z,rental-sa
iron-baron-sa-5611,"Iron Baron",5611,130,111,2026-07-01T02:02:17.568Z,rental-sa
iron-knob-sa-5601,"Iron Knob",5601,130,130,2026-07-01T02:02:17.568Z,rental-sa
iron-knob-sa-5611,"Iron Knob",5611,130,130,2026-07-01T02:02:17.568Z,rental-sa
ironstone-sa-5222,"Ironstone",5222,220,250,2026-07-01T02:02:17.568Z,rental-sa
island-lagoon-sa-5713,"Island Lagoon",5713,12,10,2026-07-01T02:02:17.568Z,rental-sa
iwantja-sa-0872,"Iwantja",0872,75,77,2026-07-01T02:02:17.568Z,rental-sa
jabuk-sa-5301,"Jabuk",5301,100,100,2026-07-01T02:02:17.568Z,rental-sa
jamieson-sa-5640,"Jamieson",5640,165,140,2026-07-01T02:02:17.568Z,rental-sa
jervois-sa-5259,"Jervois",5259,150,243,2026-07-01T02:02:17.568Z,rental-sa
joanna-sa-5271,"Joanna",5271,225,250,2026-07-01T02:02:17.568Z,rental-sa
johnburgh-sa-5431,"Johnburgh",5431,150,128,2026-07-01T02:02:17.568Z,rental-sa
johnburg-sa-5431,"Johnburg",5431,150,128,2026-07-01T02:02:17.568Z,rental-sa
julanka-holdings-sa-5238,"Julanka Holdings",5238,215,183,2026-07-01T02:02:17.568Z,rental-sa
julia-sa-5374,"Julia",5374,200,175,2026-07-01T02:02:17.568Z,rental-sa
jupiter-creek-sa-5153,"Jupiter Creek",5153,340,345,2026-07-01T02:02:17.568Z,rental-sa
kainton-sa-5552,"Kainton",5552,193,200,2026-07-01T02:02:17.568Z,rental-sa
kalabity-sa-5440,"Kalabity",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
kalamurina-sa-5733,"Kalamurina",5733,80,697,2026-07-01T02:02:17.568Z,rental-sa
kalanbi-sa-5690,"Kalanbi",5690,160,136,2026-07-01T02:02:17.568Z,rental-sa
kaldoonera-sa-5655,"Kaldoonera",5655,55,55,2026-07-01T02:02:17.568Z,rental-sa
kalkaroo-sa-5440,"Kalkaroo",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
kalka-sa-0872,"Kalka",0872,75,100,2026-07-01T02:02:17.568Z,rental-sa
kallora-sa-5550,"Kallora",5550,223,100,2026-07-01T02:02:17.568Z,rental-sa
kaltjiti-sa-0872,"Kaltjiti",0872,75,90,2026-07-01T02:02:17.568Z,rental-sa
kalyan-sa-5308,"Kalyan",5308,123,105,2026-07-01T02:02:17.568Z,rental-sa
kangaroo-flat-sa-5118,"Kangaroo Flat",5118,280,340,2026-07-01T02:02:17.568Z,rental-sa
kangaroo-head-sa-5222,"Kangaroo Head",5222,220,360,2026-07-01T02:02:17.568Z,rental-sa
kangaroo-inn-sa-5280,"Kangaroo Inn",5280,175,149,2026-07-01T02:02:17.568Z,rental-sa
kanni-sa-5330,"Kanni",5330,200,190,2026-07-01T02:02:17.568Z,rental-sa
kanpi-sa-0872,"Kanpi",0872,75,63,2026-07-01T02:02:17.568Z,rental-sa
kanyaka-sa-5434,"Kanyaka",5434,135,115,2026-07-01T02:02:17.568Z,rental-sa
kapinnie-sa-5632,"Kapinnie",5632,163,275,2026-07-01T02:02:17.568Z,rental-sa
kappawanta-sa-5670,"Kappawanta",5670,200,170,2026-07-01T02:02:17.568Z,rental-sa
karatta-sa-5223,"Karatta",5223,211,135,2026-07-01T02:02:17.568Z,rental-sa
karcultaby-sa-5654,"Karcultaby",5654,100,95,2026-07-01T02:02:17.568Z,rental-sa
karkoo-sa-5607,"Karkoo",5607,250,150,2026-07-01T02:02:17.568Z,rental-sa
karkoo-sa-5632,"Karkoo",5632,163,150,2026-07-01T02:02:17.568Z,rental-sa
karte-sa-5304,"Karte",5304,155,132,2026-07-01T02:02:17.568Z,rental-sa
karte-sa-5307,"Karte",5307,170,145,2026-07-01T02:02:17.568Z,rental-sa
katarapko-sa-5343,"Katarapko",5343,210,179,2026-07-01T02:02:17.568Z,rental-sa
katunga-station-sa-5611,"Katunga Station",5611,130,111,2026-07-01T02:02:17.568Z,rental-sa
keilira-sa-5275,"Keilira",5275,200,50,2026-07-01T02:02:17.568Z,rental-sa
kellidie-bay-sa-5607,"Kellidie Bay",5607,250,213,2026-07-01T02:02:17.568Z,rental-sa
kelly-sa-5641,"Kelly",5641,150,150,2026-07-01T02:02:17.568Z,rental-sa
kenton-valley-sa-5233,"Kenton Valley",5233,280,250,2026-07-01T02:02:17.568Z,rental-sa
kepa-sa-5259,"Kepa",5259,150,120,2026-07-01T02:02:17.568Z,rental-sa
keppoch-sa-5271,"Keppoch",5271,225,120,2026-07-01T02:02:17.568Z,rental-sa
keswick-terminal-sa-5035,"Keswick Terminal",5035,300,255,2026-07-01T02:02:17.568Z,rental-sa
kiana-sa-5607,"Kiana",5607,250,213,2026-07-01T02:02:17.568Z,rental-sa
kielpa-sa-5642,"Kielpa",5642,100,18,2026-07-01T02:02:17.568Z,rental-sa
ki-ki-sa-5261,"Ki Ki",5261,150,150,2026-07-01T02:02:17.568Z,rental-sa
kilburn-north-sa-5084,"Kilburn North",5084,290,247,2026-07-01T02:02:17.568Z,rental-sa
kingoonya-sa-5710,"Kingoonya",5710,250,213,2026-07-01T02:02:17.568Z,rental-sa
kingoonya-sa-5719,"Kingoonya",5719,330,281,2026-07-01T02:02:17.568Z,rental-sa
kingsford-sa-5118,"Kingsford",5118,280,200,2026-07-01T02:02:17.568Z,rental-sa
kingston-on-murray-sa-5331,"Kingston On Murray",5331,150,150,2026-07-01T02:02:17.568Z,rental-sa
kirkcaldy-sa-5022,"Kirkcaldy",5022,340,289,2026-07-01T02:02:17.568Z,rental-sa
kirton-point-sa-5606,"Kirton Point",5606,240,204,2026-07-01T02:02:17.568Z,rental-sa
kohinoor-sa-5223,"Kohinoor",5223,211,179,2026-07-01T02:02:17.568Z,rental-sa
kokatha-sa-5717,"Kokatha",5717,75,64,2026-07-01T02:02:17.568Z,rental-sa
kolendo-sa-5717,"Kolendo",5717,75,64,2026-07-01T02:02:17.568Z,rental-sa
kondoolka-sa-5717,"Kondoolka",5717,75,64,2026-07-01T02:02:17.568Z,rental-sa
kongal-sa-5270,"Kongal",5270,200,80,2026-07-01T02:02:17.568Z,rental-sa
kongolia-sa-5353,"Kongolia",5353,250,213,2026-07-01T02:02:17.568Z,rental-sa
kongorong-sa-5291,"Kongorong",5291,220,200,2026-07-01T02:02:17.568Z,rental-sa
koolgera-sa-5661,"Koolgera",5661,111,94,2026-07-01T02:02:17.568Z,rental-sa
koolywurtie-sa-5575,"Koolywurtie",5575,200,208,2026-07-01T02:02:17.568Z,rental-sa
koonamore-sa-5440,"Koonamore",5440,75,64,2026-07-01T02:02:17.568Z,rental-sa
koongawa-sa-5650,"Koongawa",5650,350,298,2026-07-01T02:02:17.568Z,rental-sa
koonibba-sa-5690,"Koonibba",5690,160,88,2026-07-01T02:02:17.568Z,rental-sa
koonoona-sa-5417,"Koonoona",5417,183,70,2026-07-01T02:02:17.568Z,rental-sa
koonunga-sa-5373,"Koonunga",5373,245,120,2026-07-01T02:02:17.568Z,rental-sa
kooroona-sa-5558,"Kooroona",5558,250,213,2026-07-01T02:02:17.568Z,rental-sa
kootaberra-sa-5713,"Kootaberra",5713,12,10,2026-07-01T02:02:17.568Z,rental-sa
koppamurra-sa-5271,"Koppamurra",5271,225,180,2026-07-01T02:02:17.568Z,rental-sa
koppio-sa-5607,"Koppio",5607,250,250,2026-07-01T02:02:17.568Z,rental-sa
kringin-sa-5304,"Kringin",5304,155,132,2026-07-01T02:02:17.568Z,rental-sa
krondorf-sa-5352,"Krondorf",5352,300,450,2026-07-01T02:02:17.568Z,rental-sa
krongart-sa-5278,"Krongart",5278,162,138,2026-07-01T02:02:17.568Z,rental-sa
kuitpo-sa-5172,"Kuitpo",5172,320,300,2026-07-01T02:02:17.568Z,rental-sa
kuitpo-sa-5201,"Kuitpo",5201,340,300,2026-07-01T02:02:17.568Z,rental-sa
kulkami-sa-5307,"Kulkami",5307,170,145,2026-07-01T02:02:17.568Z,rental-sa
kulpara-sa-5552,"Kulpara",5552,193,185,2026-07-01T02:02:17.568Z,rental-sa
kulpara-sa-5555,"Kulpara",5555,190,185,2026-07-01T02:02:17.568Z,rental-sa
kyancutta-sa-5651,"Kyancutta",5651,100,100,2026-07-01T02:02:17.568Z,rental-sa
kybybolite-sa-5262,"Kybybolite",5262,200,143,2026-07-01T02:02:17.568Z,rental-sa
laffer-sa-5267,"Laffer",5267,170,90,2026-07-01T02:02:17.568Z,rental-sa
lake-albert-sa-5259,"Lake Albert",5259,150,128,2026-07-01T02:02:17.568Z,rental-sa
lake-alexandrina-sa-5259,"Lake Alexandrina",5259,150,128,2026-07-01T02:02:17.568Z,rental-sa
lake-carlet-sa-5238,"Lake Carlet",5238,215,183,2026-07-01T02:02:17.568Z,rental-sa
lake-everard-sa-5717,"Lake Everard",5717,75,64,2026-07-01T02:02:17.568Z,rental-sa
